combo_index,distance_sigma_m,angle_sigma_deg,yaw_sigma_deg,distance_global_weight,angle_global_weight,yaw_global_weight,robust_rejection_score_threshold,robust_min_score_gap,robust_max_rejections,solver_success_rate,position_mean_error_m,position_median_error_m,position_p90_error_m,position_p95_error_m,position_max_error_m,heading_mean_abs_error_deg,heading_median_abs_error_deg,heading_p90_abs_error_deg,heading_p95_abs_error_deg,heading_max_abs_error_deg,position_within_5cm_rate,position_within_10cm_rate,heading_within_5deg_rate,heading_within_10deg_rate,joint_within_10cm_10deg_rate,samples_with_rejection,total_rejected_tags,combo_runtime_s
60,0.05,2.5,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.042644332392960255,0.038766650649286145,0.06869223664428199,0.09919387381607137,0.10630728991511261,1.0653196659724216,0.6700328214243427,2.423354111056483,3.430758747414984,4.706765087560086,0.717948717948718,0.9743589743589743,1.0,1.0,0.9743589743589743,8,8,0.44570540000131587
61,0.05,3.0,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04610463376241322,0.04505819236993247,0.07269735128721462,0.08185796330147314,0.1374885047725406,1.2445194240989146,0.999477093729638,2.0996152761524627,3.8576762372215967,5.048694206975,0.6153846153846154,0.9743589743589743,0.9743589743589743,1.0,0.9743589743589743,10,10,0.4395537999989756
62,0.05,3.0,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.0401395488006835,0.03669010838149788,0.06974217011889072,0.07407551106525607,0.07422565966920235,1.1398651632196266,0.83746109187922,2.0741747959150985,3.385801035393797,4.877939540716881,0.6666666666666666,1.0,1.0,1.0,1.0,6,6,0.42266079999899375
63,0.05,3.0,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04229307869893843,0.0361599625690496,0.07510664991055063,0.0821302738621584,0.11678175461047846,1.096287863245684,0.7929540695822084,2.5144151093402343,3.387724624617647,4.786516714877678,0.717948717948718,0.9743589743589743,1.0,1.0,0.9743589743589743,5,5,0.4126457999991544
64,0.05,3.0,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04336598708979821,0.03823036820158974,0.07579105004881813,0.09097254578793311,0.11812620290839106,1.0847117924165917,0.7465129959696242,2.5140578683264607,3.388651365285739,4.7348930601235395,0.717948717948718,0.9743589743589743,1.0,1.0,0.9743589743589743,3,3,0.405497199997626
65,0.05,3.0,6.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.045590413443438386,0.039316851694506105,0.07624412725307696,0.09936047498249793,0.11891429073855926,1.101432106138808,0.7190788471318683,2.5138213391937256,3.3891675098799396,4.703694252742679,0.6923076923076923,0.9743589743589743,1.0,1.0,0.9743589743589743,3,3,0.40233440000156406
66,0.05,4.0,2.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04888690036756974,0.04850627882413984,0.07657655386127292,0.08249223838997143,0.13759127708532132,1.2442207358426778,1.0328934303195751,2.133809220583487,3.846169236037781,5.049512828110295,0.5128205128205128,0.9743589743589743,0.9743589743589743,1.0,0.9743589743589743,9,9,0.4292185000012978
67,0.05,4.0,3.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04474457426921086,0.04037112217301645,0.07541015525110899,0.08774405711742579,0.12771683899588557,1.1397335216022653,0.9221680974644073,2.165813943846217,3.339864432947536,4.876878298292752,0.6666666666666666,0.9743589743589743,1.0,1.0,0.9743589743589743,5,5,0.4101139000013063
68,0.05,4.0,4.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04433364131022683,0.03600448892704818,0.07880048809431402,0.09856214502182423,0.13232435336366577,1.0998701029571698,0.8237988870595814,2.221837072428798,3.3332683406637216,4.784465219395713,0.6923076923076923,0.9743589743589743,1.0,1.0,0.9743589743589743,3,3,0.39795500000036554
69,0.05,4.0,5.0,1.0,1.0,1.0,0.8,0.5,1,1.0,0.04608705354500675,0.03729975978942739,0.08037749998537294,0.10382064276179165,0.13486311021137137,1.090401983785223,0.7726629011513637,2.2532560418928256,3.328770396146865,4.732288248194607,0.6923076923076923,0.9487179487179487,1.0,1.0,0.9487179487179487,1,1,0.39068630000110716
