tag_id,camera_role,metric,count,mean_raw,median,std_raw,mad,robust_sigma,outlier_count,mean_clean,std_clean,min_clean,max_clean
50,rear,single_heading_err_deg,3,12.311666666666667,12.16,3.6148870429562985,3.385,5.018600999999999,0,12.311666666666667,3.6148870429562985,8.775,16.0
50,rear,single_pos_err_cm,3,74.52333333333334,54.8,51.518961881363005,19.019999999999996,28.19905199999999,0,74.52333333333334,51.518961881363005,35.78,132.99
50,rear,yaw_error_deg,3,9.831333333333335,18.268,14.901180400670725,0.33200000000000074,0.4922232000000011,1,18.434,0.2347594513539343,18.268,18.6
51,front,angle_error_deg,8,-2.3949999999999996,-1.5815000000000001,2.1090815197954904,1.1070000000000002,1.6412382000000003,0,-2.3949999999999996,2.1090815197954904,-5.97,-0.317
51,front,distance_error_cm,8,0.29875000000000007,1.74,5.088464369813072,2.55,3.7806299999999995,1,1.7614285714285711,3.1999813987554604,-3.89,5.42
51,front,single_heading_err_deg,8,10.1235,7.882,8.658115466345516,6.3555,9.4226643,0,10.1235,8.658115466345516,0.075,22.467
51,front,single_pos_err_cm,8,61.699999999999996,67.14,43.63143427785589,27.67,41.023542,0,61.699999999999996,43.63143427785589,4.36,129.71
51,front,yaw_error_deg,8,-1.018125,-5.3065,14.82887565757624,5.5009999999999994,8.155782599999998,2,-8.336166666666669,7.125687459232735,-18.449,0.293
51,rear,angle_error_deg,3,5.7860000000000005,7.263,5.705725808343756,3.3450000000000006,4.959297,0,5.7860000000000005,5.705725808343756,-0.513,10.608
51,rear,distance_error_cm,3,1.413333333333333,0.8,2.3995277313115873,1.42,2.105292,0,1.413333333333333,2.3995277313115873,-0.62,4.06
51,rear,single_heading_err_deg,3,12.749666666666664,9.239,10.407006982477398,4.687000000000001,6.948946200000002,0,12.749666666666664,10.407006982477398,4.552,24.458
51,rear,single_pos_err_cm,3,59.126666666666665,63.81,17.073735189856183,9.560000000000002,14.173656000000003,0,59.126666666666665,17.073735189856183,40.2,73.37
51,rear,yaw_error_deg,3,2.2303333333333337,8.726,14.011363971196142,3.0889999999999986,4.5797513999999975,1,10.2705,2.1842528470852445,8.726,11.815
52,front,angle_error_deg,4,-0.9475000000000001,-2.528,3.869083827815916,0.7555000000000001,1.1201043,1,-2.856,0.7749070912051329,-3.512,-2.001
52,front,distance_error_cm,4,-1.7825,-0.72,3.532915462711593,1.12,1.660512,1,-0.08000000000000003,1.1537764081484765,-1.04,1.2
52,front,single_heading_err_deg,4,11.99375,10.1785,11.542936754425481,6.4695,9.5916807,0,11.99375,11.542936754425481,0.233,27.385
52,front,single_pos_err_cm,4,55.735,45.025,41.368381243005715,14.035,20.808291,1,36.053333333333335,15.582247377491262,18.11,46.18
52,front,yaw_error_deg,4,0.8677500000000002,-5.6080000000000005,15.596085884498926,3.182,4.7176332,1,-6.8006666666666655,3.4683075603719655,-9.186,-2.822
52,rear,angle_error_deg,3,8.189333333333332,9.351,2.0328857157581033,0.023999999999999133,0.03558239999999871,1,9.363,0.01697056274847653,9.351,9.375
52,rear,distance_error_cm,3,5.206666666666667,0.75,10.788977399797135,3.39,5.026014,1,-0.9450000000000001,2.397091988222396,-2.64,0.75
52,rear,single_heading_err_deg,3,14.267666666666665,15.062,7.056112976230847,5.831000000000001,8.645040600000002,0,14.267666666666665,7.056112976230847,6.848,20.893
52,rear,single_pos_err_cm,3,72.33333333333333,55.84,70.66856892093777,44.470000000000006,65.931222,0,72.33333333333333,70.66856892093777,11.37,149.79
52,rear,yaw_error_deg,3,3.962666666666667,2.526,16.27064034798057,14.068,20.8572168,0,3.962666666666667,16.27064034798057,-11.542,20.904
53,front,angle_error_deg,4,-0.5640000000000001,-1.0505,2.4539879108640017,1.278,1.8947627999999999,0,-0.5640000000000001,2.4539879108640017,-2.922,2.767
53,front,distance_error_cm,4,-1.3399999999999999,-1.11,1.4368020044529448,0.72,1.067472,0,-1.3399999999999999,1.4368020044529448,-3.29,0.15
53,front,single_heading_err_deg,4,22.704500000000003,17.322499999999998,20.58394073867619,8.664,12.845246399999999,0,22.704500000000003,20.58394073867619,4.474,51.699
53,front,single_pos_err_cm,4,146.6725,94.445,151.82893342508868,49.019999999999996,72.67705199999999,1,73.63,50.66356383042945,32.0,130.04
53,front,yaw_error_deg,4,13.482,6.3355,28.311078220371613,14.478,21.465082799999998,0,13.482,28.311078220371613,-10.076,51.333
53,rear,angle_error_deg,1,7.778,7.778,0.0,0.0,0.0,0,7.778,0.0,7.778,7.778
53,rear,distance_error_cm,1,5.63,5.63,0.0,0.0,0.0,0,5.63,0.0,5.63,5.63
53,rear,single_heading_err_deg,1,6.897,6.897,0.0,0.0,0.0,0,6.897,0.0,6.897,6.897
53,rear,single_pos_err_cm,1,76.17,76.17,0.0,0.0,0.0,0,76.17,0.0,76.17,76.17
53,rear,yaw_error_deg,1,14.675,14.675,0.0,0.0,0.0,0,14.675,0.0,14.675,14.675
54,front,angle_error_deg,1,0.082,0.082,0.0,0.0,0.0,0,0.082,0.0,0.082,0.082
54,front,distance_error_cm,1,0.05,0.05,0.0,0.0,0.0,0,0.05,0.0,0.05,0.05
54,front,single_heading_err_deg,1,3.689,3.689,0.0,0.0,0.0,0,3.689,0.0,3.689,3.689
54,front,single_pos_err_cm,1,16.84,16.84,0.0,0.0,0.0,0,16.84,0.0,16.84,16.84
54,front,yaw_error_deg,1,-3.607,-3.607,0.0,0.0,0.0,0,-3.607,0.0,-3.607,-3.607
54,rear,angle_error_deg,1,0.425,0.425,0.0,0.0,0.0,0,0.425,0.0,0.425,0.425
54,rear,distance_error_cm,1,28.94,28.94,0.0,0.0,0.0,0,28.94,0.0,28.94,28.94
54,rear,single_heading_err_deg,1,32.505,32.505,0.0,0.0,0.0,0,32.505,0.0,32.505,32.505
54,rear,single_pos_err_cm,1,253.93,253.93,0.0,0.0,0.0,0,253.93,0.0,253.93,253.93
54,rear,yaw_error_deg,1,-32.08,-32.08,0.0,0.0,0.0,0,-32.08,0.0,-32.08,-32.08
55,front,angle_error_deg,12,-4.9093333333333335,-3.746,2.9581652278315214,1.137,1.6857161999999999,1,-4.347636363636364,2.336914558674633,-8.658,-1.59
55,front,distance_error_cm,12,14.927499999999997,15.08,5.6254213983568295,3.24,4.803624,0,14.927499999999997,5.6254213983568295,0.92,21.64
55,front,single_heading_err_deg,12,3.4905833333333334,1.7265,3.919890013724488,0.593,0.8791817999999999,4,1.425125,0.3552485799710233,0.891,1.841
55,front,single_pos_err_cm,12,50.17166666666666,31.770000000000003,56.4288473668523,9.675000000000002,14.344155000000002,1,34.45363636363636,15.539974435453408,16.16,58.07
55,front,yaw_error_deg,12,-5.640333333333333,-5.284,4.36702285385142,2.0155000000000003,2.9881803000000002,1,-4.553090909090908,2.318255613798679,-7.62,-0.866
55,rear,angle_error_deg,1,-1.775,-1.775,0.0,0.0,0.0,0,-1.775,0.0,-1.775,-1.775
55,rear,distance_error_cm,1,24.72,24.72,0.0,0.0,0.0,0,24.72,0.0,24.72,24.72
55,rear,single_heading_err_deg,1,30.212,30.212,0.0,0.0,0.0,0,30.212,0.0,30.212,30.212
55,rear,single_pos_err_cm,1,194.76,194.76,0.0,0.0,0.0,0,194.76,0.0,194.76,194.76
55,rear,yaw_error_deg,1,-31.987,-31.987,0.0,0.0,0.0,0,-31.987,0.0,-31.987,-31.987
56,front,angle_error_deg,10,-6.717700000000001,-6.4445,2.7262781732203663,1.7389999999999999,2.5782413999999996,0,-6.717700000000001,2.7262781732203663,-11.513,-3.478
56,front,distance_error_cm,10,18.291,18.33,4.027790819902256,3.395000000000003,5.033427000000004,0,18.291,4.027790819902256,13.1,25.15
56,front,single_heading_err_deg,10,13.701699999999999,4.3205,17.324734527707935,3.6660000000000004,5.435211600000001,3,3.2357142857142853,2.789474903650369,0.493,8.2
56,front,single_pos_err_cm,10,103.77199999999998,40.455,112.58434880371051,14.799999999999999,21.942479999999996,3,36.707142857142856,12.260411513329824,22.73,59.63
56,front,yaw_error_deg,10,-9.8616,-6.009,21.152558086434844,3.3985,5.0386161,3,-4.8754285714285714,4.159450919578323,-9.997,3.3
56,rear,angle_error_deg,2,5.368,5.368,1.097429724401522,0.7760000000000002,1.1504976000000002,0,5.368,1.097429724401522,4.592,6.144
56,rear,distance_error_cm,2,12.735,12.735,5.423509011700819,3.835,5.685771,0,12.735,5.423509011700819,8.9,16.57
56,rear,single_heading_err_deg,2,21.8245,21.8245,5.12864548394603,3.6265,5.3766489,0,21.8245,5.12864548394603,18.198,25.451
56,rear,single_pos_err_cm,2,47.08,47.08,3.676955262170049,2.6000000000000014,3.854760000000002,0,47.08,3.676955262170049,44.48,49.68
56,rear,yaw_error_deg,2,-16.456500000000002,-16.456500000000002,6.226075208347552,4.402500000000001,6.527146500000001,0,-16.456500000000002,6.226075208347552,-20.859,-12.054
57,front,angle_error_deg,12,-4.061750000000001,-4.2465,4.087217949679442,2.0520000000000005,3.0422952000000008,1,-4.9265454545454554,2.9161594731302456,-11.154,-1.628
57,front,distance_error_cm,12,11.541666666666666,19.735,19.178054614268852,4.8050000000000015,7.123893000000002,2,19.360000000000003,6.2871155725199,8.0,25.64
57,front,single_heading_err_deg,12,13.898416666666668,8.86,14.969671967368093,6.365,9.436748999999999,1,10.403636363636362,9.234832269973584,0.323,25.8
57,front,single_pos_err_cm,12,106.15333333333335,47.155,112.17706582439075,15.68,23.247168,4,39.64,12.248410975656045,23.83,62.28
57,front,yaw_error_deg,12,5.661416666666668,-2.4775,18.230137108437344,7.144500000000001,10.592435700000001,1,1.6222727272727275,12.256339715354738,-10.831,22.4
57,rear,angle_error_deg,4,7.182499999999999,7.6434999999999995,2.731263993099166,1.5215000000000005,2.2557759000000006,0,7.182499999999999,2.731263993099166,3.534,9.909
57,rear,distance_error_cm,4,18.1975,19.03,7.5379677853738105,4.67,6.923742,0,18.1975,7.5379677853738105,8.45,26.28
57,rear,single_heading_err_deg,4,17.675,19.183,6.188772737788971,2.4830000000000005,3.6812958000000005,0,17.675,6.188772737788971,8.932,23.402
57,rear,single_pos_err_cm,4,52.9325,50.519999999999996,11.388076732559655,5.494999999999997,8.146886999999996,0,52.9325,11.388076732559655,42.06,68.63
57,rear,yaw_error_deg,4,-6.02625,-10.018,15.32077616343245,5.670000000000001,8.406342,1,-13.301000000000002,5.878549821171886,-19.867,-8.527
58,front,angle_error_deg,7,3.700428571428571,3.509,4.09351160810792,3.3979999999999997,5.037874799999999,0,3.700428571428571,4.09351160810792,-1.653,9.398
58,front,distance_error_cm,7,18.288571428571426,17.75,5.1995077605847415,3.8900000000000006,5.767314000000001,0,18.288571428571426,5.1995077605847415,9.2,24.15
58,front,single_heading_err_deg,7,13.514857142857142,9.626,11.666324891592488,6.688000000000001,9.9156288,0,13.514857142857142,11.666324891592488,1.399,34.863
58,front,single_pos_err_cm,7,59.57142857142857,27.33,54.64737975681647,6.559999999999999,9.725855999999997,2,28.302,8.98610427270906,20.77,43.74
58,front,yaw_error_deg,7,7.535571428571428,7.999,15.570980753281008,12.489,18.5161914,0,7.535571428571428,15.570980753281008,-7.742,34.974
58,rear,angle_error_deg,2,12.081,12.081,0.3266833329081848,0.23099999999999987,0.3424805999999998,0,12.081,0.3266833329081848,11.85,12.312
58,rear,distance_error_cm,2,18.665,18.665,4.673975823643079,3.3049999999999997,4.899992999999999,0,18.665,4.673975823643079,15.36,21.97
58,rear,single_heading_err_deg,2,4.4455,4.4455,4.903785527528708,3.4675000000000002,5.1409155,0,4.4455,4.903785527528708,0.978,7.913
58,rear,single_pos_err_cm,2,30.42,30.42,4.256782822743015,3.01,4.462625999999999,0,30.42,4.256782822743015,27.41,33.43
58,rear,yaw_error_deg,2,7.635,7.635,5.231175967218078,3.699,5.4841374,0,7.635,5.231175967218078,3.936,11.334
