x_m,y_m,room,best_heading_deg,backup_heading_deg,best_status,backup_status,best_score,backup_score,best_front_good_count,best_rear_good_count,best_good_total_count,best_effective_good_count,best_front_weighted_count,best_rear_weighted_count,best_geometry_span_deg,best_front_good_tag_ids,best_rear_good_tag_ids,best_all_good_tag_ids,backup_front_good_tag_ids,backup_rear_good_tag_ids,backup_all_good_tag_ids
7.4,0.6,inner,70.0,25.0,GOOD,GOOD,51.313859,49.309894,6,0,6,4.5,4.5,0.0,63.139,31 32 33 34 56 57,,31 32 33 34 56 57,31 54 55 56 57,,31 54 55 56 57
7.5,0.6,inner,70.0,25.0,GOOD,GOOD,51.326996,49.417183,6,0,6,4.5,4.5,0.0,63.27,31 32 33 34 56 57,,31 32 33 34 56 57,31 54 55 56 57,,31 54 55 56 57
7.6,0.6,inner,70.0,25.0,GOOD,GOOD,57.334071,55.527006,6,0,6,5.1,5.1,0.0,63.341,31 32 33 34 56 57,,31 32 33 34 56 57,31 54 55 56 57,,31 54 55 56 57
7.7,0.6,inner,75.0,25.0,GOOD,GOOD,57.334737,55.63931,6,0,6,5.1,5.1,0.0,63.347,31 32 33 34 56 57,,31 32 33 34 56 57,31 54 55 56 57,,31 54 55 56 57
7.8,0.6,inner,75.0,30.0,GOOD,GOOD,57.32864,55.754024,6,0,6,5.1,5.1,0.0,63.286,31 32 33 34 56 57,,31 32 33 34 56 57,31 54 55 56 57,,31 54 55 56 57
7.9,0.6,inner,75.0,30.0,GOOD,GOOD,57.31543,55.871046,6,0,6,5.1,5.1,0.0,63.154,31 32 33 34 56 57,,31 32 33 34 56 57,31 54 55 56 57,,31 54 55 56 57
8.0,0.6,inner,75.0,30.0,GOOD,GOOD,57.294754,55.990245,6,0,6,5.1,5.1,0.0,62.948,31 32 33 34 56 57,,31 32 33 34 56 57,31 54 55 56 57,,31 54 55 56 57
8.1,0.6,inner,80.0,30.0,GOOD,GOOD,57.266266,56.111451,6,0,6,5.1,5.1,0.0,62.663,31 32 33 34 56 57,,31 32 33 34 56 57,31 54 55 56 57,,31 54 55 56 57
8.2,0.6,inner,80.0,35.0,GOOD,GOOD,57.229626,56.23445,6,0,6,5.1,5.1,0.0,62.296,31 32 33 34 56 57,,31 32 33 34 56 57,31 54 55 56 57,,31 54 55 56 57
8.3,0.6,inner,90.0,35.0,GOOD,GOOD,51.091761,46.358976,6,0,6,4.5,4.5,0.0,60.918,31 32 33 34 35 57,,31 32 33 34 35 57,31 54 55 56,,31 54 55 56
8.4,0.6,inner,80.0,35.0,GOOD,GOOD,47.130606,46.484695,5,0,5,4.1,4.1,0.0,61.306,31 32 33 34 56,,31 32 33 34 56,31 54 55 56,,31 54 55 56
8.5,0.6,inner,80.0,20.0,GOOD,GOOD,47.067636,34.964168,5,0,5,4.1,4.1,0.0,60.676,31 32 33 34 56,,31 32 33 34 56,54 55 56,,54 55 56
8.6,0.6,inner,70.0,100.0,GOOD,GOOD,50.751226,42.312838,5,0,5,4.4,4.4,0.0,67.512,31 32 33 55 56,,31 32 33 55 56,31 32 33 34 35 36,,31 32 33 34 35 36
8.7,0.6,inner,85.0,25.0,GOOD,GOOD,43.913534,35.273514,5,0,5,3.8,3.8,0.0,59.135,31 32 33 34 56,,31 32 33 34 56,54 55 56,,54 55 56
8.8,0.6,inner,85.0,25.0,GOOD,GOOD,43.822041,35.434812,5,0,5,3.8,3.8,0.0,58.22,31 32 33 34 56,,31 32 33 34 56,54 55 56,,54 55 56
8.9,0.6,inner,105.0,135.0,GOOD,MARGINAL,42.051887,41.982331,6,0,6,3.6,3.6,0.0,60.519,31 32 33 34 35 36,,31 32 33 34 35 36,33 34 35 36,53,33 34 35 36 53
9.0,0.6,inner,25.0,130.0,MARGINAL,MARGINAL,44.998177,44.441309,2,1,3,2.6,2.0,0.6,189.982,54 55,52,54 55 52,32 33 34 35,53,32 33 34 35 53
9.1,0.6,inner,20.0,125.0,MARGINAL,MARGINAL,45.816901,44.980737,2,1,3,2.6,2.0,0.6,198.169,54 55,52,54 55 52,32 33 34 35,53,32 33 34 35 53
9.2,0.6,inner,120.0,80.0,MARGINAL,GOOD,45.619732,39.979846,4,1,5,2.8,2.2,0.6,176.197,32 33 34 35,53,32 33 34 35 53,31 32 33 55,,31 32 33 55
9.3,0.6,inner,115.0,80.0,GOOD,GOOD,56.38058,39.763341,5,1,6,3.8,3.2,0.6,183.806,31 32 33 34 35,53,31 32 33 34 35 53,31 32 33 55,,31 32 33 55
9.4,0.6,inner,105.0,70.0,GOOD,MARGINAL,57.281768,31.439803,5,1,6,3.8,3.2,0.6,192.818,31 32 33 34 35,53,31 32 33 34 35 53,31 32 55,,31 32 55
9.5,0.6,inner,100.0,130.0,GOOD,BAD,53.580144,19.974456,4,1,5,3.4,2.8,0.6,195.801,31 32 33 34,53,31 32 33 34 53,32 33 34,,32 33 34
9.6,0.6,inner,90.0,120.0,GOOD,MARGINAL,49.936884,28.692878,4,1,5,3.1,2.5,0.6,189.369,31 32 33 34,53,31 32 33 34 53,31 32 33 34,,31 32 33 34
9.7,0.6,inner,95.0,125.0,GOOD,BAD,48.626863,16.911585,4,1,5,3.1,2.5,0.6,176.269,31 32 33 34,53,31 32 33 34 53,32 33 34,,32 33 34
9.8,0.6,inner,85.0,115.0,MARGINAL,MARGINAL,43.351521,28.522186,3,1,4,2.7,2.1,0.6,163.515,31 32 33,53,31 32 33 53,31 32 33 34,,31 32 33 34
9.9,0.6,inner,75.0,105.0,MARGINAL,MARGINAL,38.183292,28.434378,2,1,3,2.3,1.7,0.6,151.833,31 32,53,31 32 53,31 32 33 34,,31 32 33 34
10.0,0.6,inner,60.0,95.0,BAD,MARGINAL,30.157894,28.345342,1,1,2,1.6,1.0,0.6,141.579,31,53,31 53,31 32 33 34,,31 32 33 34
10.1,0.6,inner,95.0,125.0,MARGINAL,MARGINAL,28.255384,28.255384,4,0,4,2.5,2.5,0.0,32.554,31 32 33 34,,31 32 33 34,31 32 33 34,,31 32 33 34
10.2,0.6,inner,95.0,125.0,MARGINAL,MARGINAL,28.164807,28.164807,4,0,4,2.5,2.5,0.0,31.648,31 32 33 34,,31 32 33 34,31 32 33 34,,31 32 33 34
10.3,0.6,inner,100.0,130.0,MARGINAL,MARGINAL,28.073903,28.073903,4,0,4,2.5,2.5,0.0,30.739,31 32 33 34,,31 32 33 34,31 32 33 34,,31 32 33 34
10.4,0.6,inner,90.0,120.0,MARGINAL,MARGINAL,23.220086,23.220086,3,0,3,2.1,2.1,0.0,22.201,31 32 33,,31 32 33,31 32 33,,31 32 33
10.5,0.6,inner,90.0,120.0,BAD,BAD,20.145124,20.145124,3,0,3,1.8,1.8,0.0,21.451,31 32 33,,31 32 33,31 32 33,,31 32 33
10.6,0.6,inner,95.0,125.0,BAD,BAD,20.070422,20.070422,3,0,3,1.8,1.8,0.0,20.704,31 32 33,,31 32 33,31 32 33,,31 32 33
10.7,0.6,inner,95.0,125.0,BAD,BAD,19.996202,19.996202,3,0,3,1.8,1.8,0.0,19.962,31 32 33,,31 32 33,31 32 33,,31 32 33
10.8,0.6,inner,95.0,125.0,BAD,BAD,19.922668,19.922668,3,0,3,1.8,1.8,0.0,19.227,31 32 33,,31 32 33,31 32 33,,31 32 33
10.9,0.6,inner,95.0,125.0,BAD,BAD,19.850008,19.850008,3,0,3,1.8,1.8,0.0,18.5,31 32 33,,31 32 33,31 32 33,,31 32 33
11.0,0.6,inner,95.0,125.0,BAD,BAD,19.778391,19.778391,3,0,3,1.8,1.8,0.0,17.784,31 32 33,,31 32 33,31 32 33,,31 32 33
11.1,0.6,inner,95.0,125.0,BAD,BAD,19.707968,19.707968,3,0,3,1.8,1.8,0.0,17.08,31 32 33,,31 32 33,31 32 33,,31 32 33
11.2,0.6,inner,95.0,125.0,BAD,BAD,19.638873,19.638873,3,0,3,1.8,1.8,0.0,16.389,31 32 33,,31 32 33,31 32 33,,31 32 33
11.3,0.6,inner,100.0,130.0,BAD,BAD,19.57122,19.57122,3,0,3,1.8,1.8,0.0,15.712,31 32 33,,31 32 33,31 32 33,,31 32 33
11.4,0.6,inner,90.0,120.0,BAD,BAD,14.74857,14.74857,2,0,2,1.4,1.4,0.0,7.486,31 32,,31 32,31 32,,31 32
0.0,0.7,inner,40.0,70.0,BAD,BAD,16.822164,16.822164,3,0,3,1.5,1.5,0.0,18.222,37 38 39,,37 38 39,37 38 39,,37 38 39
0.1,0.7,inner,40.0,70.0,BAD,BAD,21.846732,21.846732,4,0,4,1.9,1.9,0.0,28.467,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
0.2,0.7,inner,40.0,70.0,BAD,BAD,21.89598,21.89598,4,0,4,1.9,1.9,0.0,28.96,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
0.3,0.7,inner,40.0,70.0,BAD,BAD,21.945111,21.945111,4,0,4,1.9,1.9,0.0,29.451,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
0.4,0.7,inner,40.0,70.0,MARGINAL,MARGINAL,24.994016,24.994016,4,0,4,2.2,2.2,0.0,29.94,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
0.5,0.7,inner,45.0,75.0,MARGINAL,MARGINAL,25.042578,25.042578,4,0,4,2.2,2.2,0.0,30.426,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
0.6,0.7,inner,45.0,75.0,MARGINAL,MARGINAL,25.090676,25.090676,4,0,4,2.2,2.2,0.0,30.907,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
0.7,0.7,inner,45.0,75.0,MARGINAL,MARGINAL,25.13818,25.13818,4,0,4,2.2,2.2,0.0,31.382,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
0.8,0.7,inner,45.0,75.0,MARGINAL,MARGINAL,25.184956,25.184956,4,0,4,2.2,2.2,0.0,31.85,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
0.9,0.7,inner,50.0,80.0,MARGINAL,MARGINAL,25.230863,25.230863,4,0,4,2.2,2.2,0.0,32.309,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
1.0,0.7,inner,50.0,80.0,MARGINAL,MARGINAL,25.275757,25.275757,4,0,4,2.2,2.2,0.0,32.758,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
1.1,0.7,inner,50.0,80.0,MARGINAL,MARGINAL,25.319488,25.319488,4,0,4,2.2,2.2,0.0,33.195,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
1.2,0.7,inner,115.0,50.0,BAD,MARGINAL,26.596461,25.361904,1,1,2,1.3,0.7,0.6,135.965,39,45,39 45,36 37 38 39,,36 37 38 39
1.3,0.7,inner,55.0,85.0,MARGINAL,MARGINAL,28.402851,28.402851,4,0,4,2.5,2.5,0.0,34.029,36 37 38 39,,36 37 38 39,36 37 38 39,,36 37 38 39
1.4,0.7,inner,105.0,55.0,MARGINAL,MARGINAL,35.233862,28.442171,2,1,3,2.0,1.4,0.6,152.339,38 39,45,38 39 45,36 37 38 39,,36 37 38 39
1.5,0.7,inner,95.0,55.0,MARGINAL,MARGINAL,43.201733,32.947006,3,1,4,2.7,2.1,0.6,162.017,37 38 39,45,37 38 39 45,35 36 37 38 39,,35 36 37 38 39
1.6,0.7,inner,85.0,55.0,GOOD,MARGINAL,51.245438,36.002319,4,1,5,3.4,2.8,0.6,172.454,36 37 38 39,45,36 37 38 39 45,35 36 37 38 39,,35 36 37 38 39
1.7,0.7,inner,75.0,0.0,GOOD,BAD,56.324438,30.808215,5,1,6,3.8,3.2,0.6,183.244,35 36 37 38 39,45,35 36 37 38 39 45,46,44,46 44
1.8,0.7,inner,90.0,60.0,GOOD,MARGINAL,64.19207,36.108255,5,1,6,4.4,3.8,0.6,201.921,36 37 38 39 43,45,36 37 38 39 43 45,35 36 37 38 39,,35 36 37 38 39
1.9,0.7,inner,60.0,150.0,GOOD,MARGINAL,57.768632,45.676187,5,1,6,3.8,3.2,0.6,197.686,35 36 37 38 39,45,35 36 37 38 39 45,43 44,46,43 44 46
2.0,0.7,inner,60.0,125.0,GOOD,MARGINAL,56.906419,40.119678,5,1,6,3.8,3.2,0.6,189.064,35 36 37 38 39,45,35 36 37 38 39 45,39 43,46,39 43 46
2.1,0.7,inner,65.0,120.0,GOOD,MARGINAL,56.144517,40.959516,5,1,6,3.8,3.2,0.6,181.445,35 36 37 38 39,45,35 36 37 38 39 45,39 43,46,39 43 46
2.2,0.7,inner,115.0,50.0,GOOD,GOOD,48.858301,48.47986,3,1,4,3.0,2.4,0.6,188.583,38 39 43,46,38 39 43 46,35 36 37 38,45,35 36 37 38 45
2.3,0.7,inner,105.0,55.0,GOOD,GOOD,56.828497,47.901988,4,1,5,3.7,3.1,0.6,198.285,37 38 39 43,46,37 38 39 43 46,35 36 37 38,45,35 36 37 38 45
2.4,0.7,inner,110.0,45.0,GOOD,MARGINAL,60.30622,45.14046,4,1,5,4.0,3.4,0.6,203.062,38 39 42 43,46,38 39 42 43 46,34 35 36 37,45,34 35 36 37 45
2.5,0.7,inner,90.0,160.0,GOOD,MARGINAL,68.067032,44.93117,6,1,7,4.8,4.2,0.6,200.67,35 36 37 38 39 42,46,35 36 37 38 39 42 46,43 44,47,43 44 47
2.6,0.7,inner,90.0,150.0,GOOD,GOOD,69.203812,56.404734,6,1,7,4.8,4.2,0.6,212.038,35 36 37 38 39 42,46,35 36 37 38 39 42 46,42 43 44,47,42 43 44 47
2.7,0.7,inner,95.0,150.0,GOOD,GOOD,63.689203,55.927006,5,1,6,4.4,3.8,0.6,196.892,36 37 38 39 42,46,36 37 38 39 42 46,42 43 44,47,42 43 44 47
2.8,0.7,inner,70.0,150.0,GOOD,GOOD,62.234665,55.408726,6,1,7,4.2,3.6,0.6,202.347,34 35 36 37 38 39,46,34 35 36 37 38 39 46,42 43 44,47,42 43 44 47
2.9,0.7,inner,75.0,125.0,GOOD,GOOD,61.325261,59.076143,6,1,7,4.2,3.6,0.6,193.253,34 35 36 37 38 39,46,34 35 36 37 38 39 46,38 39 42 43,47,38 39 42 43 47
3.0,0.7,inner,120.0,65.0,GOOD,GOOD,69.691904,53.512874,5,1,6,5.0,4.4,0.6,196.919,38 39 41 42 43,47,38 39 41 42 43 47,34 35 36 37 38,46,34 35 36 37 38 46
3.1,0.7,inner,120.0,90.0,GOOD,GOOD,70.38067,48.041993,5,1,6,5.0,4.4,0.6,203.807,38 39 41 42 43,47,38 39 41 42 43 47,35 36 37 38 39 41,,35 36 37 38 39 41
3.2,0.7,inner,120.0,55.0,GOOD,GOOD,70.374473,48.180867,5,1,6,5.0,4.4,0.6,203.745,38 39 41 42 43,47,38 39 41 42 43 47,34 35 36 37,46,34 35 36 37 46
3.3,0.7,inner,120.0,55.0,GOOD,GOOD,77.711599,47.641569,6,1,7,5.7,5.1,0.6,207.116,37 38 39 41 42 43,47,37 38 39 41 42 43 47,34 35 36 37,46,34 35 36 37 46
3.4,0.7,inner,105.0,150.0,GOOD,GOOD,75.068932,45.348334,6,1,7,5.4,4.8,0.6,210.689,36 37 38 39 41 42,47,36 37 38 39 41 42 47,41 42 43 44,,41 42 43 44
3.5,0.7,inner,105.0,150.0,GOOD,GOOD,81.014657,66.181099,7,1,8,6.1,5.5,0.6,200.147,36 37 38 39 40 41 42,47,36 37 38 39 40 41 42 47,41 42 43 44,48,41 42 43 44 48
3.6,0.7,inner,95.0,135.0,GOOD,GOOD,77.907649,75.999682,7,1,8,5.8,5.2,0.6,199.076,35 36 37 38 39 40 41,47,35 36 37 38 39 40 41 47,38 39 40 41 42 43,48,38 39 40 41 42 43 48
3.7,0.7,inner,130.0,90.0,GOOD,GOOD,76.397464,71.829554,6,1,7,5.7,5.1,0.6,193.975,38 39 40 41 42 43,48,38 39 40 41 42 43 48,34 35 36 37 38 39 40,47,34 35 36 37 38 39 40 47
3.8,0.7,inner,130.0,70.0,GOOD,GOOD,76.843705,61.693596,6,1,7,5.7,5.1,0.6,198.437,38 39 40 41 42 43,48,38 39 40 41 42 43 48,33 34 35 36 37 38,47,33 34 35 36 37 38 47
3.9,0.7,inner,125.0,60.0,GOOD,GOOD,84.350331,53.841544,7,1,8,6.4,5.8,0.6,203.503,37 38 39 40 41 42 43,48,37 38 39 40 41 42 43 48,33 34 35 36 37,47,33 34 35 36 37 47
4.0,0.7,inner,130.0,65.0,GOOD,GOOD,71.343196,53.09002,6,1,7,5.1,4.5,0.6,203.432,38 39 40 41 42 43,48,38 39 40 41 42 43 48,33 34 35 36 37,47,33 34 35 36 37 47
4.1,0.7,inner,130.0,100.0,GOOD,GOOD,78.788017,52.131048,7,1,8,5.8,5.2,0.6,207.88,37 38 39 40 41 42 43,48,37 38 39 40 41 42 43 48,35 36 37 38 39 40 41,,35 36 37 38 39 40 41
4.2,0.7,inner,130.0,85.0,GOOD,GOOD,77.96042,52.484719,7,1,8,5.8,5.2,0.6,199.604,37 38 39 40 41 42 43,48,37 38 39 40 41 42 43 48,33 34 35 36 37 38 39,,33 34 35 36 37 38 39
4.3,0.7,inner,115.0,150.0,GOOD,GOOD,75.268974,50.951006,7,1,8,5.5,4.9,0.6,202.69,36 37 38 39 40 41 42,48,36 37 38 39 40 41 42 48,39 40 41 42 43 44,,39 40 41 42 43 44
4.4,0.7,inner,95.0,155.0,GOOD,GOOD,72.827096,71.901132,7,1,8,5.2,4.6,0.6,208.271,34 35 36 37 38 39 40,48,34 35 36 37 38 39 40 48,39 40 41 42 43 44,49,39 40 41 42 43 44 49
4.5,0.7,inner,135.0,90.0,GOOD,GOOD,74.484208,73.121049,7,1,8,5.5,4.9,0.6,194.842,37 38 39 40 41 42 43,49,37 38 39 40 41 42 43 49,33 34 35 36 37 38 39,48,33 34 35 36 37 38 39 48
4.6,0.7,inner,135.0,80.0,GOOD,GOOD,74.826984,73.142477,7,1,8,5.5,4.9,0.6,198.27,37 38 39 40 41 42 43,49,37 38 39 40 41 42 43 49,32 33 34 35 36 37 38,48,32 33 34 35 36 37 38 48
4.7,0.7,inner,130.0,85.0,GOOD,GOOD,75.217226,72.162791,7,1,8,5.5,4.9,0.6,202.172,37 38 39 40 41 42 43,49,37 38 39 40 41 42 43 49,32 33 34 35 36 37 38,48,32 33 34 35 36 37 38 48
4.8,0.7,inner,150.0,75.0,GOOD,GOOD,75.15462,69.270475,7,1,8,5.5,4.9,0.6,201.546,38 39 40 41 42 43 44,49,38 39 40 41 42 43 44 49,32 33 34 35 36 37 58,48,32 33 34 35 36 37 58 48
4.9,0.7,inner,130.0,65.0,GOOD,GOOD,72.627958,67.641918,7,1,8,5.2,4.6,0.6,206.28,37 38 39 40 41 42 43,49,37 38 39 40 41 42 43 49,31 32 33 34 35 36 57 58,48,31 32 33 34 35 36 57 58 48
5.0,0.7,inner,135.0,50.0,GOOD,GOOD,68.947239,64.886444,7,1,8,4.9,4.3,0.6,199.472,37 38 39 40 41 42 43,49,37 38 39 40 41 42 43 49,31 32 33 34 35 56 57 58,48,31 32 33 34 35 56 57 58 48
5.1,0.7,inner,120.0,55.0,GOOD,GOOD,66.236474,64.318784,7,1,8,4.6,4.0,0.6,202.365,36 37 38 39 40 41 42,49,36 37 38 39 40 41 42 49,31 32 33 34 35 56 57 58,48,31 32 33 34 35 56 57 58 48
5.2,0.7,inner,120.0,40.0,GOOD,GOOD,73.643396,67.913812,8,1,9,5.3,4.7,0.6,206.434,35 36 37 38 39 40 41 42,49,35 36 37 38 39 40 41 42 49,31 32 33 34 55 56 57 58,48,31 32 33 34 55 56 57 58 48
5.3,0.7,inner,110.0,45.0,GOOD,GOOD,70.837166,67.510537,8,1,9,5.0,4.4,0.6,208.372,34 35 36 37 38 39 40 41,49,34 35 36 37 38 39 40 41 49,31 32 33 34 55 56 57 58,48,31 32 33 34 55 56 57 58 48
5.4,0.7,inner,95.0,45.0,GOOD,GOOD,69.883235,67.162526,7,1,8,4.9,4.3,0.6,208.832,33 34 35 36 37 38 39,49,33 34 35 36 37 38 39 49,31 32 33 34 55 56 57 58,48,31 32 33 34 55 56 57 58 48
5.5,0.7,inner,45.0,90.0,GOOD,GOOD,69.859731,69.776518,8,1,9,5.0,4.4,0.6,198.597,31 32 33 34 55 56 57 58,48,31 32 33 34 55 56 57 58 48,32 33 34 35 36 37 38,49,32 33 34 35 36 37 38 49
5.6,0.7,inner,80.0,45.0,GOOD,GOOD,69.88812,50.64112,7,1,8,4.9,4.3,0.6,208.881,32 33 34 35 36 37 58,49,32 33 34 35 36 37 58 49,31 32 33 34 55 56 57 58,,31 32 33 34 55 56 57 58
5.7,0.7,inner,150.0,60.0,GOOD,GOOD,63.533922,63.516465,7,1,8,4.3,3.7,0.6,205.339,38 39 40 41 42 43 44,50,38 39 40 41 42 43 44 50,31 32 33 34 35 57 58,49,31 32 33 34 35 57 58 49
5.8,0.7,inner,60.0,150.0,GOOD,GOOD,71.407053,62.949773,8,1,9,5.0,4.4,0.6,214.071,31 32 33 34 35 56 57 58,49,31 32 33 34 35 56 57 58 49,37 38 41 42 43 44,50,37 38 41 42 43 44 50
5.9,0.7,inner,50.0,135.0,GOOD,GOOD,63.711331,56.693967,7,1,8,4.3,3.7,0.6,207.113,31 32 33 34 56 57 58,49,31 32 33 34 56 57 58 49,36 37 38 41 42 43,50,36 37 38 41 42 43 50
6.0,0.7,inner,40.0,135.0,GOOD,GOOD,66.511293,56.442353,7,1,8,4.6,4.0,0.6,205.113,31 32 33 55 56 57 58,49,31 32 33 55 56 57 58 49,36 37 38 41 42 43,50,36 37 38 41 42 43 50
6.1,0.7,inner,40.0,115.0,GOOD,GOOD,72.826943,59.232994,7,1,8,5.2,4.6,0.6,208.269,31 32 33 55 56 57 58,49,31 32 33 55 56 57 58 49,34 35 36 37 38 41,50,34 35 36 37 38 41 50
6.2,0.7,inner,30.0,65.0,GOOD,GOOD,78.559579,52.063272,7,1,8,5.8,5.2,0.6,205.596,31 32 54 55 56 57 58,49,31 32 54 55 56 57 58 49,31 32 33 34 35 57 58,,31 32 33 34 35 57 58
6.3,0.7,inner,45.0,95.0,GOOD,GOOD,78.005181,49.390159,7,1,8,5.8,5.2,0.6,200.052,31 32 33 55 56 57 58,49,31 32 33 55 56 57 58 49,32 33 34 35 36 37 38,,32 33 34 35 36 37 38
6.4,0.7,inner,45.0,100.0,GOOD,GOOD,77.671959,49.359826,7,1,8,5.8,5.2,0.6,196.72,31 32 33 55 56 57 58,49,31 32 33 55 56 57 58 49,32 33 34 35 36 37 38,,32 33 34 35 36 37 38
6.5,0.7,inner,25.0,70.0,GOOD,GOOD,74.509959,55.2072,6,1,7,5.4,4.8,0.6,205.1,31 54 55 56 57 58,49,31 54 55 56 57 58 49,31 32 33 34 35 57 58,,31 32 33 34 35 57 58
6.6,0.7,inner,50.0,90.0,GOOD,GOOD,58.339762,52.796239,7,0,7,5.2,5.2,0.0,63.398,31 32 33 55 56 57 58,,31 32 33 55 56 57 58,32 33 34 35 36 37 58,,32 33 34 35 36 37 58
6.7,0.7,inner,50.0,90.0,GOOD,GOOD,81.72271,52.78389,7,1,8,6.1,5.5,0.6,207.227,31 32 33 55 56 57 58,50,31 32 33 55 56 57 58 50,32 33 34 35 36 37 58,,32 33 34 35 36 37 58
6.8,0.7,inner,50.0,15.0,GOOD,GOOD,81.837305,48.80367,7,1,8,6.1,5.5,0.6,208.373,31 32 33 55 56 57 58,50,31 32 33 55 56 57 58 50,31 54 55 56 57,,31 54 55 56 57
6.9,0.7,inner,50.0,15.0,GOOD,GOOD,81.150968,48.901129,7,1,8,6.1,5.5,0.6,201.51,31 32 33 55 56 57 58,50,31 32 33 55 56 57 58 50,31 54 55 56 57,,31 54 55 56 57
7.0,0.7,inner,25.0,65.0,GOOD,GOOD,69.584833,58.349198,5,1,6,5.0,4.4,0.6,195.848,31 54 55 56 57,50,31 54 55 56 57 50,31 32 33 34 56 57 58,,31 32 33 34 56 57 58
7.1,0.7,inner,20.0,65.0,GOOD,GOOD,70.087636,51.387311,5,1,6,5.0,4.4,0.6,200.876,31 54 55 56 57,50,31 54 55 56 57 50,31 32 33 34 56 57,,31 32 33 34 56 57
7.2,0.7,inner,65.0,20.0,GOOD,GOOD,51.420596,49.211477,6,0,6,4.5,4.5,0.0,64.206,31 32 33 34 56 57,,31 32 33 34 56 57,31 54 55 56 57,,31 54 55 56 57
7.3,0.7,inner,70.0,20.0,GOOD,GOOD,51.448705,49.321134,6,0,6,4.5,4.5,0.0,64.487,31 32 33 34 56 57,,31 32 33 34 56 57,31 54 55 56 57,,31 54 55 56 57
7.4,0.7,inner,70.0,20.0,GOOD,GOOD,54.471282,49.43399,6,0,6,4.8,4.8,0.0,64.713,31 32 33 34 56 57,,31 32 33 34 56 57,31 54 55 56 57,,31 54 55 56 57
7.5,0.7,inner,70.0,25.0,GOOD,GOOD,57.48796,55.550092,6,0,6,5.1,5.1,0.0,64.88,31 32 33 34 56 57,,31 32 33 34 56 57,31 54 55 56 57,,31 54 55 56 57
7.6,0.7,inner,70.0,25.0,GOOD,GOOD,57.498368,55.669478,6,0,6,5.1,5.1,0.0,64.984,31 32 33 34 56 57,,31 32 33 34 56 57,31 54 55 56 57,,31 54 55 56 57
7.7,0.7,inner,25.0,85.0,GOOD,GOOD,55.792176,54.407033,5,0,5,5.0,5.0,0.0,57.922,31 54 55 56 57,,31 54 55 56 57,31 32 33 34 35 57,,31 32 33 34 35 57
7.8,0.7,inner,75.0,25.0,GOOD,GOOD,57.498849,55.918204,6,0,6,5.1,5.1,0.0,64.988,31 32 33 34 56 57,,31 32 33 34 56 57,31 54 55 56 57,,31 54 55 56 57
7.9,0.7,inner,30.0,75.0,GOOD,GOOD,76.834408,57.488146,5,1,6,5.6,5.0,0.6,208.344,31 54 55 56 57,51,31 54 55 56 57 51,31 32 33 34 56 57,,31 32 33 34 56 57
8.0,0.7,inner,75.0,30.0,GOOD,GOOD,57.469626,56.180242,6,0,6,5.1,5.1,0.0,64.696,31 32 33 34 56 57,,31 32 33 34 56 57,31 54 55 56 57,,31 54 55 56 57
8.1,0.7,inner,80.0,30.0,GOOD,GOOD,57.442898,56.316212,6,0,6,5.1,5.1,0.0,64.429,31 32 33 34 56 57,,31 32 33 34 56 57,31 54 55 56 57,,31 54 55 56 57
8.2,0.7,inner,80.0,120.0,GOOD,GOOD,57.407576,53.011036,6,0,6,5.1,5.1,0.0,64.076,31 32 33 34 56 57,,31 32 33 34 56 57,32 33 34 35 36,52,32 33 34 35 36 52
8.3,0.7,inner,80.0,115.0,GOOD,GOOD,57.363282,53.957776,6,0,6,5.1,5.1,0.0,63.633,31 32 33 34 56 57,,31 32 33 34 56 57,32 33 34 35 36,52,32 33 34 35 36 52
8.4,0.7,inner,80.0,20.0,GOOD,GOOD,47.309654,35.001385,5,0,5,4.1,4.1,0.0,63.097,31 32 33 34 56,,31 32 33 34 56,54 55 56,,54 55 56
8.5,0.7,inner,80.0,20.0,GOOD,GOOD,47.24635,35.169137,5,0,5,4.1,4.1,0.0,62.464,31 32 33 34 56,,31 32 33 34 56,54 55 56,,54 55 56
8.6,0.7,inner,85.0,20.0,GOOD,GOOD,47.173064,35.344871,5,0,5,4.1,4.1,0.0,61.731,31 32 33 34 56,,31 32 33 34 56,54 55 56,,54 55 56
8.7,0.7,inner,85.0,135.0,GOOD,MARGINAL,47.089527,44.784379,5,0,5,4.1,4.1,0.0,60.895,31 32 33 34 56,,31 32 33 34 56,33 34 35 36,53,33 34 35 36 53
8.8,0.7,inner,85.0,135.0,GOOD,MARGINAL,43.995524,42.142083,5,0,5,3.8,3.8,0.0,59.955,31 32 33 34 56,,31 32 33 34 56,33 34 35 36,53,33 34 35 36 53
