sample_uid,observation_uid,tag_id,camera_role,pass1_estimated_x_m,pass1_estimated_y_m,pass1_estimated_heading_deg,measured_distance_m,predicted_distance_m,distance_residual_m_signed,distance_residual_sigma_signed,distance_residual_sigma_abs,measured_angle_deg,predicted_angle_deg,angle_residual_deg_signed,angle_residual_sigma_signed,angle_residual_sigma_abs,gt_distance_error_m,gt_angle_error_deg,gt_yaw_error_deg,measured_yaw_deg
main29_s016,main29_s016_o101,32,front,5.992896099316499,2.0402699629730665,66.11325348188171,3.892,3.8941203137143816,0.0021203137143817052,0.042406274287634105,0.042406274287634105,13.2,13.321585697609748,0.12158569760975979,0.04052856586991993,0.04052856586991993,-0.03,1.5,-2.8,34.0
main29_s019,main29_s019_o120,33,front,6.988147500553573,2.032151245110906,60.64322114837179,3.139,3.1372455561158206,-0.0017544438841792243,-0.035088877683584485,0.035088877683584485,-20.6,-22.07047615938015,-1.470476159380155,-0.490158719793385,0.490158719793385,-0.028,2.4,-25.2,-18.2
main29_s016,main29_s016_o104,35,front,5.992896099316499,2.0402699629730665,66.11325348188171,3.147,3.1452567040492174,-0.0017432959507823753,-0.034865919015647506,0.034865919015647506,-27.7,-33.46156074670631,-5.761560746706323,-1.3580128914047565,1.3580128914047565,-0.039,6.9,-19.4,-29.0
repeat10_s010,repeat10_s010_o061,51,front,9.03376684598997,3.97189022827876,244.34233154704305,3.803,3.8046377822745394,0.0016377822745394788,0.032755645490789576,0.032755645490789576,-4.2,-2.2421060641404438,1.9578939358595449,0.6526313119531816,0.6526313119531816,-0.015,-2.0,-6.8,16.0
main29_s017,main29_s017_o111,50,front,6.092886903515829,4.000823099971043,261.5240984759327,3.671,3.672586330256563,0.0015863302565630732,0.031726605131261465,0.031726605131261465,-14.9,-13.509302292718985,1.3906977072810207,0.4635659024270069,0.4635659024270069,-0.011,1.6,-6.5,-13.0
main29_s024,main29_s024_o150,52,front,8.02618261474539,2.9820732733402506,250.06600484078615,2.7,2.7010405770257053,0.0010405770257051472,0.020811540514102944,0.020811540514102944,-27.1,-31.58703963172536,-4.4870396317253665,-1.057605383681932,1.057605383681932,-0.024,5.1,37.3,25.1
main29_s022,main29_s022_o138,55,front,8.023291241141365,1.0229822690929415,40.06169889141635,2.353,2.3536667672851177,0.0006667672851174977,0.013335345702349954,0.013335345702349954,24.9,23.380297888305506,-1.5197021116944995,-0.5065673705648331,0.5065673705648331,-0.03,1.9,-7.4,-24.4
main29_s006,main29_s006_o034,46,front,3.0121432963509953,2.9848904147390027,263.5999660496898,2.856,2.8554982618766402,-0.0005017381233596296,-0.010034762467192593,0.010034762467192593,-1.0,1.227387551344009,2.227387551344009,0.7424625171146696,0.7424625171146696,-0.013,-3.3,0.4,7.8
main29_s003,main29_s003_o018,38,rear,2.0020268139917077,2.9860819632432825,262.84883361272597,2.221,2.2205798307391564,-0.00042016926084365025,-0.008403385216873005,0.008403385216873005,12.2,9.132537529787726,-3.067462470212263,-0.723007837907443,0.723007837907443,0.013,0.7,-8.3,8.2
main29_s014,main29_s014_o091,48,front,5.019313878000849,2.9796579852478153,245.62937118706427,2.869,2.869419483981344,0.0004194839813438378,0.008389679626876756,0.008389679626876756,-15.9,-14.809320359222397,1.0906796407776085,0.36355988025920283,0.36355988025920283,-0.017,0.0,0.1,9.2
